,name,address,closed,gPlusPlaceId,gps,Class_,Class_$,Class_$$,Class_$$$,location_cluster,rating,categories,unixReviewTime,reviewTime,top_category,relevant_cat,translated,cat_cluster,sentiment,charged_words,price_words
718,The Cadogan Arms,"[""298 King's Rd"", 'London SW3 5UG', 'United Kingdom']",False,104428174354741667367,"[51.48599, -0.172858]",0,0,0,1,0.0,4.0,"['Gastropub', 'European Restaurant', 'Pub']",2012-09-30 17:31:18,2012-09-30,Gastropub,True,,2.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",[],[]
719,Eagle Restaurant,"['26 W Alisal St', 'Salinas, CA 93901']",False,105633029973436537906,"[36.673784, -121.655614]",0,0,1,0,0.0,5.0,"['Asian Restaurant', 'Chinese Restaurant']",2014-03-17 01:33:54,2014-03-16,Asian Restaurant,True,"We ate well, abundant dishes, we didn't finish the ones that are for 2, a fair starter, between 6 people we spent $1125, leaving a $75 tip. You don't eat like this every day, I think the price is fair and the service is very good, a glass of fernet for the starter and one of champagne for afterwards. Yes, book or go early. We arrived at 10:50 p.m., we sat down to order at 11:50 p.m. Patience and bon appetit.",2.0,"{'neg': 0.023, 'neu': 0.814, 'pos': 0.163, 'compound': 0.893}","['well,', 'fair', 'like', 'fair', 'good,', 'champagne', 'Yes,']",['price']
720,Brix Tavern,"['1338 NW Hoyt St', 'Portland, OR 97209']",False,105135305284202374237,"[45.527057, -122.684905]",0,0,1,0,0.0,4.0,"['American Restaurant', 'Bar']",2013-08-21 19:47:56,2013-08-21,American Restaurant,True,,,,,[]
721,Red Ribbon BakeShop,"['131 W Carson St', 'Carson, CA 90745']",False,109803513073967134300,"[33.832148, -118.279468]",0,0,0,1,0.0,4.0,['Bakery'],2011-08-19 16:54:40,2011-08-19,Bakery,True,"good burger and cafe food, delicious brunch and cheap. eat there often",3.0,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.765}","['good', 'delicious']",[]
722,The Fish House,"['1310 Winter Ave', 'Louisville, KY 40204']",False,102502086256902361974,"[38.235853, -85.727018]",0,0,0,1,0.0,4.0,['Seafood Restaurant'],2013-04-23 22:26:00,2013-04-23,Seafood Restaurant,True,,,,,[]
723,Pho Oxford Circus,"['3 Great Titchfield St', 'London W1W 8AX', 'United Kingdom']",False,105843047511563669449,"[51.516624, -0.139918]",0,0,0,1,0.0,4.0,"['Vietnamese Restaurant', 'Asian Restaurant', 'Southeast Asian Restaurant']",2012-03-09 13:48:00,2012-03-09,Vietnamese Restaurant,True,,,,,[]
724,Jose Tejas,"['700 U.S. 1', 'Iselin, NJ 08830']",False,117645755903036212380,"[40.561154, -74.30105]",0,0,1,0,0.0,5.0,"['Mexican Restaurant', 'Latin American Restaurant']",2011-12-27 23:00:57,2011-12-27,Mexican Restaurant,True,,2.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",[],[]
725,Pho Nam Restaurant,"['844 W El Camino Real', 'Sunnyvale, CA 94087']",False,108965565670510081634,"[37.370112, -122.042465]",0,0,1,0,0.0,3.0,"['Vietnamese Restaurant', 'Asian Restaurant', 'Southeast Asian Restaurant']",2011-05-12 00:47:53,2011-05-11,Vietnamese Restaurant,True,,,,,[]
726,Mamak (Haymarket),"['15 Goulburn St', 'Sydney NSW 2000', 'Australia']",False,102622199325977722368,"[-33.877722, 151.20422]",0,0,0,1,0.0,5.0,['Malaysian Restaurant'],2013-06-29 05:02:56,2013-06-28,Malaysian Restaurant,True,,,,,[]
727,Prezzo,"['37 Westferry Circus', 'London E14 8RR', 'United Kingdom']",True,106685608061603375925,"[51.506198, -0.027359]",0,0,0,1,0.0,1.0,"['European Restaurant', 'Italian Restaurant']",2012-01-05 17:17:26,2012-01-05,European Restaurant,True,,,,,[]
728,El Jardín Secreto,"['Calle Conde Duque, 2', '28015 Madrid', 'Spain']",False,113354211356988932341,"[40.425791, -3.711552]",0,0,1,0,0.0,4.0,['Restaurant'],2013-12-05 12:17:27,2013-12-05,Restaurant,True,,1.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",[],[]
729,Grassi's,"['10450 German Blvd', 'St Louis, MO 63131']",False,115508561684479545264,"[38.643478, -90.40807]",0,0,0,1,0.0,5.0,"['Italian Restaurant', 'European Restaurant', 'Deli']",2013-12-05 17:51:22,2013-12-05,Italian Restaurant,True,"I love the little old diners that have excellent food. We live walking distance away and always bring friends from all over and they are blown away with how good the food is. Service is great! I love the small town feel to it, everyone knows everyone",0.0,"{'neg': 0.0, 'neu': 0.646, 'pos': 0.354, 'compound': 0.9735}","['love', 'excellent', 'friends', 'good', 'great!', 'love']",[]
730,Red Lobster,"['10500 Ulmerton Rd', 'Largo, FL 33771']",False,116660856576963248542,"[27.894161, -82.782448]",0,0,1,0,0.0,3.0,"['Lobster Restaurant', 'Seafood Restaurant']",2013-01-28 17:56:36,2013-01-28,Lobster Restaurant,True,"Couldn't tell of the staff hated their customers more than they hated their jobs.  Equally I presume.  Breakfast food is what it is.  The chickens layed the eggs well and the reindeer sacrificed it all.  What a shame this restaurant is still in business.  When I mentioned that this was the worst experience in my trip to Alaska yet,  it was countered with passive aggressive comments as if I was out of my mind.  Really?   Yeah, it makes sense now.  Certainly among the worst Anchorage has to offer.",1.0,"{'neg': 0.199, 'neu': 0.72, 'pos': 0.081, 'compound': -0.941}","['hated', 'hated', 'well', 'shame', 'worst', 'passive', 'aggressive', 'Yeah,', 'Certainly', 'worst']",[]
731,Bill's Restaurant,"['The Depot', '100 N Rd', 'Brighton, East Sussex BN1 1YE, United Kingdom']",False,112127265927816534821,"[50.825522, -0.137452]",0,0,0,1,0.0,5.0,"['Restaurant', 'British Restaurant']",2014-03-09 18:55:12,2014-03-09,Restaurant,True,,,,,[]
732,Sissy's Uptown Cafe,"['112 S I St', 'Lompoc, CA 93436']",False,110293797161466635947,"[34.638238, -120.459051]",0,0,1,0,0.0,2.0,['Restaurant'],2012-07-14 03:20:20,2012-07-13,Restaurant,True,,0.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",[],[]
733,Shish Kabob Express,"['11210 Lee Hwy', 'Fairfax, VA 22030']",False,116699366820465710039,"[38.957957, -77.400184]",0,0,1,0,0.0,5.0,"['Mediterranean Restaurant', 'Lebanese Restaurant', 'Persian Restaurant']",2012-08-22 19:07:42,2012-08-22,Mediterranean Restaurant,True,,,,,[]
734,Belle Harbor Steakhouse,"['268 Beach 116th St', 'Far Rockaway, NY 11694']",False,104597205202670916454,"[40.581176, -73.837787]",0,0,1,0,0.0,4.0,['Steak House'],2013-11-15 22:47:58,2013-11-15,Steak House,True,,,,,[]
735,Taqueria El Amigo,"['196 Willow St', 'Waltham, MA 02453']",False,108709729488918256672,"[42.370469, -71.220754]",0,0,0,1,0.0,5.0,"['Mexican Restaurant', 'Latin American Restaurant']",2012-12-14 17:44:02,2012-12-14,Mexican Restaurant,True,,,,,[]
736,Won Ton Palace Inc,"['308 S Parker St', 'Marine City, MI 48039']",False,106226101896785240548,"[42.717329, -82.500577]",0,0,1,0,0.0,5.0,"['Chinese Restaurant', 'Asian Restaurant']",2012-10-02 21:46:17,2012-10-02,Chinese Restaurant,True,,,,,[]
737,Uno Chicago Grill,"['731 Boylston St', 'Boston, MA 02116']",False,100712670631886300082,"[42.349445, -71.08025]",0,0,0,1,0.0,3.0,"['Restaurant', 'European Restaurant', 'Cocktail Bar']",2004-01-01 00:00:00,2003-12-31,Restaurant,True,,,,,[]
738,Pizza Oven,"['221 E Breitung Ave', 'Kingsford, MI 49802']",False,115910016503787078456,"[45.796866, -88.069807]",0,0,1,0,0.0,5.0,"['European Restaurant', 'Italian Restaurant', 'Pizza Restaurant']",2014-02-21 16:26:16,2014-02-21,European Restaurant,True,,,,,[]
739,KFC,"['National Highway 31, Uttorayon Township', 'Siliguri, West Bengal 734010', 'India']",False,101411414183345965126,"[26.724063, 88.394789]",0,0,0,1,0.0,5.0,"['Chicken Restaurant', 'European Restaurant', 'Italian Restaurant']",2011-10-08 12:10:17,2011-10-08,Chicken Restaurant,True,,,,,[]
740,Asian Garden,"['2451 W 68th St #4', 'Hialeah, FL 33016']",False,113936195279801779983,"[25.884702, -80.332699]",0,0,0,1,0.0,2.0,"['Asian Restaurant', 'Sushi Restaurant', 'Takeout Restaurant']",2014-01-22 04:52:36,2014-01-21,Asian Restaurant,True,,,,,[]
741,Georgie's Diner,"['100 Malaga St', 'St Augustine, FL 32084']",False,104202441437616420954,"[29.892199, -81.320732]",0,0,1,0,0.0,5.0,"['Diner', 'American Restaurant']",2012-11-07 00:35:45,2012-11-06,Diner,True,,,,,[]
742,Holy Grail,"['64 Main St', 'Epping, NH 03042']",False,115928985064588561294,"[43.034375, -71.074592]",0,0,1,0,0.0,5.0,"['Restaurant', 'European Restaurant', 'Irish Pub']",2011-10-27 12:20:18,2011-10-27,Restaurant,True,,,,,[]
743,Biaggi's Ristorante Italiano,"['20560 N Rand Rd', 'Deer Park, IL 60010']",False,111256783630674674051,"[42.162578, -88.054762]",0,0,1,0,0.0,5.0,"['Italian Restaurant', 'European Restaurant', 'Banquet Hall']",2011-12-01 23:52:45,2011-12-01,Italian Restaurant,True,,,,,[]
744,Matt Murphy's,"['14 Harvard St', 'Brookline, MA 02445']",False,109311728837271651815,"[42.333663, -71.118956]",0,0,1,0,0.0,4.0,"['Irish Pub', 'European Restaurant', 'Irish Restaurant']",2004-11-05 00:00:00,2004-11-04,Irish Pub,True,,,,,[]
745,Brilliant Restaurant,"['72-76 Western Rd', 'Southall, Middlesex UB2 5DZ', 'United Kingdom']",False,103374145197841607374,"[51500564.0, -388080.0]",0,0,0,1,3.0,2.0,"['Indian Restaurant', 'Asian Restaurant', 'South Asian Restaurant']",2012-03-12 17:05:58,2012-03-12,Indian Restaurant,True,excellent service and brilliant food.,2.0,"{'neg': 0.0, 'neu': 0.286, 'pos': 0.714, 'compound': 0.8176}","['excellent', 'brilliant']",[]
746,Domino's Pizza,"['130 E Grand Ave', 'El Segundo, CA 90245']",False,101036878101009203246,"[33.918606, -118.415042]",0,0,0,1,0.0,2.0,['Delivery Restaurant'],2012-10-01 19:49:43,2012-10-01,Delivery Restaurant,True,,,,,[]
747,Bob Bob Ricard,"['1 Upper James St', 'London W1F 9DF', 'United Kingdom']",False,105218922384949494009,"[51.512335, -0.137326]",0,0,1,0,0.0,5.0,"['British Restaurant', 'Eastern European Restaurant', 'European Restaurant']",2012-02-09 14:26:08,2012-02-09,British Restaurant,True,,2.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",[],[]
748,McDonald's - Lei Yue Mun Plaza,"['80 Lei Yue Mun Rd', 'Hong Kong']",False,116644444427698154426,"[22.296485, 114.239605]",0,0,0,1,0.0,3.0,"['Fast Food Restaurant', 'Western Restaurant']",2013-08-07 18:48:20,2013-08-07,Fast Food Restaurant,True,"OMG. WOW!!  Sooo cheap, and SO GOOD!  Best Sesame tofu I've had in America.  Good quality sauce and rice as well.   Ridiculously cheap lunch specials.  I bought lunch for 2 (including 2 sodas) + tip and tax for $12 !?! We both loved the food, and went home with leftovers.  THUMBS UP!!! The only downside is that the dine-in atmosphere is pretty lousy.... but for a deal this good... who cares!!  : )",1.0,"{'neg': 0.058, 'neu': 0.653, 'pos': 0.288, 'compound': 0.9701}","['WOW!!', 'GOOD!', 'Best', 'Good', 'well.', 'Ridiculously', 'loved', 'downside', 'pretty', 'lousy....', 'good...', 'cares!!']","['deal', 'cheap']"
749,Hooters,"['No. 18號, Qìngchéng St, Songshan District', 'Taipei City, Taiwan 105']",False,107584838711048185245,"[25.053293, 121.545425]",0,0,0,1,0.0,3.0,"['American Restaurant', 'Western Restaurant']",2011-03-20 08:42:05,2011-03-20,American Restaurant,True,,,,,[]
750,Panera Bread,"['3243 Kennedy Cir', 'Dubuque, IA 52002']",False,107052116435702977239,"[42505532.0, -90723587.0]",0,0,0,1,119.0,4.0,"['Restaurant', 'Bakery', 'Fast Food Restaurant']",2011-03-24 22:42:37,2011-03-24,Restaurant,True,,,,,[]
751,Lily's Mexican Restaurant,"['4601 S Kingshighway Blvd', 'St Louis, MO 63109']",False,114671307181514006714,"[38.586801, -90.276454]",0,0,0,1,0.0,4.0,"['Mexican Restaurant', 'Latin American Restaurant']",2012-11-18 02:11:11,2012-11-17,Mexican Restaurant,True,,,,,[]
752,Mugshots Grill & Bar,"['7425 Corporate Blvd #810', 'Baton Rouge, LA 70809']",True,112444463995372453717,"[30.432017, -91.113581]",0,0,1,0,0.0,2.0,"['Bar & Grill', 'Hamburger Restaurant']",2013-05-27 19:34:43,2013-05-27,Bar & Grill,True,"I eat here on a fairly regular basis. Food and service is always great. No complaints here, and looking forward to the new sports bar.",0.0,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.7475}","['great.', 'No', 'complaints']",[]
753,Taco Joint,"['1969 N Halsted St', 'Chicago, IL 60614']",False,100029821174447404268,"[41.917931, -87.648341]",0,0,1,0,0.0,4.0,"['Mexican Restaurant', 'Latin American Restaurant']",2013-05-24 23:57:22,2013-05-24,Mexican Restaurant,True,,,,,[]
754,Domino's Pizza,"['20601 Torrence Chapel Rd #109', 'Cornelius, NC 28031']",False,106427993487957237528,"[35.483889, -80.878799]",0,0,0,1,0.0,4.0,"['Delivery Restaurant', 'Pizza Takeout', 'Chicken Wings Restaurant']",2012-12-10 02:00:05,2012-12-09,Delivery Restaurant,True,"We've been coming to this place for over 30 years. It is absolutely part of what Lakeside is. Good food, great margaritas, and the staff is wonderful! Throw on some comfortable clothes and be prepared to feel like part of the Lakeside family!",1.0,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.9583}","['Good', 'great', 'wonderful!', 'comfortable', 'prepared', 'like']",[]
755,P.F. Chang's China Bistro,"['800 Boylston St', 'Boston, MA 02199']",False,113552987154954509227,"[42.346118, -71.082818]",0,0,1,0,0.0,4.0,"['Chinese Restaurant', 'Asian Restaurant']",2004-11-08 00:00:00,2004-11-07,Chinese Restaurant,True,,,,,[]
756,Pizzicato,"['705 SW Alder St', 'Portland, OR 97205']",False,114198927497428513339,"[45.520167, -122.67954]",0,0,0,1,0.0,5.0,"['Pizza Restaurant', 'European Restaurant', 'Italian Restaurant']",2012-08-14 20:07:08,2012-08-14,Pizza Restaurant,True,,,,,[]
757,Addis Red Sea Restaurant,"['544 Tremont St', 'Boston, MA 02116']",False,112778194633144702861,"[42.344084, -71.071112]",0,0,1,0,0.0,5.0,"['Ethiopian Restaurant', 'African Restaurant', 'East African Restaurant']",2008-10-25 00:00:00,2008-10-24,Ethiopian Restaurant,True,,,,,[]
758,Cafe Roti,"['200 Parkview Pl', 'Lakeland, FL 33805']",False,116712670566429586688,"[28.062643, -81.956482]",0,0,1,0,0.0,4.0,"['Asian Restaurant', 'South Asian Restaurant', 'Indian Restaurant']",2013-02-02 10:34:24,2013-02-02,Asian Restaurant,True,,,,,[]
759,Baby Barnaby's,"['602 Fairview St', 'Houston, TX 77006']",False,112743374742308495936,"[29.748296, -95.38828]",0,0,1,0,0.0,4.0,"['American Restaurant', 'Breakfast Restaurant']",2013-10-20 20:06:48,2013-10-20,American Restaurant,True,,3.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",[],[]
760,Milagros Mexican Restaurant,"['970 W 800 N', 'Orem, UT 84057']",False,111369818757216943545,"[40.312364, -111.719351]",0,0,1,0,0.0,3.0,"['Mexican Restaurant', 'Latin American Restaurant']",2012-04-13 19:57:50,2012-04-13,Mexican Restaurant,True,,,,,[]
761,P.F. Chang's China Bistro,"['575 E University Pkwy A-20', 'Orem, UT 84097']",False,102866133790510911518,"[40.275138, -111.680017]",0,0,1,0,0.0,5.0,"['Chinese Restaurant', 'Asian Restaurant']",2012-10-09 23:30:47,2012-10-09,Chinese Restaurant,True,"One of the better restaurants in ""Curry Mile"". Nothing special when compared to places in London, but hey this is Manchester!",1.0,"{'neg': 0.071, 'neu': 0.831, 'pos': 0.098, 'compound': 0.1563}","['better', 'special']",[]
762,Culver's,"['219 Central Bridge St', 'Wausau, WI 54401']",False,102111789989730851916,"[44.969542, -89.634546]",0,0,0,1,0.0,5.0,"['Restaurant', 'Dessert Shop', 'Ice Cream Shop']",2011-09-29 23:40:46,2011-09-29,Restaurant,True,,,,,[]
763,The Vine,"['4929 W Market St #2108', 'Greensboro, NC 27407']",False,103029897085805124762,"[36.067946, -79.875613]",0,0,1,0,0.0,5.0,"['Restaurant', 'Asian Restaurant', 'Mongolian Barbecue Restaurant']",2012-05-08 15:21:20,2012-05-08,Restaurant,True,,1.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",[],[]
764,Mex Tequila Bar,"['26 Market Pl', 'Baltimore, MD 21202']",False,111004397702375148739,"[39.288773, -76.607101]",0,0,1,0,0.0,5.0,"['Tex-Mex Restaurant', 'Bar', 'Mexican Restaurant']",2013-01-29 13:13:39,2013-01-29,Tex-Mex Restaurant,True,,,,,[]
765,The Grill On the Market,"['2-3 W Smithfield', 'London EC1A 9JX', 'United Kingdom']",False,110576359620635615803,"[51.518432, -0.102352]",0,0,1,0,0.0,4.0,['British Restaurant'],2012-01-05 17:15:24,2012-01-05,British Restaurant,True,,,,,[]
766,Hurricane's Grill,"['Harbourside Shopping Centre Shops 433-436, Level 2/Darling Drive', 'Darling Harbour New South Wales 2000', 'Australia']",False,112041891338644260669,"[-33.870779, 151.198959]",0,0,1,0,0.0,5.0,"['Steak House', 'Grill Store']",2013-06-30 02:14:26,2013-06-29,Steak House,True,,,,,[]
767,Oven & Shaker,"['1134 NW Everett St', 'Portland, OR 97209']",False,111547045075073582723,"[45.525006, -122.682867]",0,0,1,0,0.0,4.0,"['Pizza Restaurant', 'European Restaurant', 'Italian Restaurant']",2013-08-12 01:24:13,2013-08-11,Pizza Restaurant,True,,,,,[]
768,Aquitaine Boston,"['569 Tremont St', 'Boston, MA 02118']",False,105922054663512546971,"[42.343772, -71.072323]",0,0,1,0,0.0,5.0,['French Restaurant'],2004-11-05 00:00:00,2004-11-04,French Restaurant,True,,,,,[]
769,Burger 7,"['7505 Leesburg Pike', 'Falls Church, VA 22043']",False,116089008154971297801,"[38.902293, -77.204643]",0,0,0,1,0.0,2.0,"['Hamburger Restaurant', 'American Restaurant', 'Fast Food Restaurant']",2011-11-14 19:28:38,2011-11-14,Hamburger Restaurant,True,,1.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",[],[]
770,Stellina Restaurant,"['47 Main St', 'Watertown, MA 02472']",False,117170314755381474116,"[42.366169, -71.1855]",0,0,1,0,0.0,4.0,"['Italian Restaurant', 'European Restaurant']",2008-10-25 00:00:00,2008-10-24,Italian Restaurant,True,,,,,[]
771,Tung Hing Restaurant,"['3605 Fowler St', 'Fort Myers, FL 33901']",False,118270474415798136304,"[26.611773, -81.861762]",0,0,1,0,0.0,5.0,"['Asian Restaurant', 'Chinese Restaurant', 'Takeout Restaurant']",2012-10-09 22:17:18,2012-10-09,Asian Restaurant,True,,,,,[]
772,Grandma's Diner,"['227 W Washington St', 'Charles Town, WV 25414']",False,116809213132129335093,"[39.288218, -77.86195]",0,0,1,0,0.0,5.0,"['American Restaurant', 'Diner']",2014-03-03 15:55:45,2014-03-03,American Restaurant,True,,,,,[]
773,Pizza Hut,"['13527 Pennsylvania Ave', 'Hagerstown, MD 21742']",False,103390111185101324166,"[39.685203, -77.720931]",0,0,0,1,0.0,1.0,"['Pizza Restaurant', 'European Restaurant']",2012-05-08 15:19:53,2012-05-08,Pizza Restaurant,True,"I can only recommend it, super tasty.",2.0,"{'neg': 0.0, 'neu': 0.439, 'pos': 0.561, 'compound': 0.7506}","['recommend', 'super']",[]
774,Masala Zone Covent Garden,"['48 Floral St', 'London WC2E 9DA', 'United Kingdom']",False,113600381312076824095,"[51.513346, -0.122831]",0,0,0,1,0.0,4.0,"['Indian Restaurant', 'Asian Restaurant', 'South Asian Restaurant']",2012-03-10 12:40:53,2012-03-10,Indian Restaurant,True,,,,,[]
775,Wow! Zone,"['2030 Adams St', 'Mankato, MN 56001']",False,117548505295245092254,"[44.17169, -93.943528]",0,0,1,0,0.0,4.0,"['American Restaurant', 'Bowling Alley', 'Game Store']",2011-12-16 00:17:49,2011-12-15,American Restaurant,True,,,,,[]
776,Lotus Cafe & Juice Bar,"['765 S Coast Highway 101', 'Encinitas, CA 92024']",False,118165048892915833083,"[33.042048, -117.29286]",0,0,1,0,0.0,5.0,"['Vegetarian Restaurant', 'Eclectic Restaurant', 'Cafe']",2011-06-14 02:32:53,2011-06-13,Vegetarian Restaurant,True,Delicious food. Recommended 100%,3.0,"{'neg': 0.0, 'neu': 0.267, 'pos': 0.733, 'compound': 0.6705}","['Delicious', 'Recommended']",[]
777,Ruth's Chris Steak House,"['45 School St', 'Boston, MA 02108']",False,114464890986673135583,"[42.357727, -71.05953]",0,0,1,0,0.0,5.0,"['Steak House', 'American Restaurant']",2008-10-25 00:00:00,2008-10-24,Steak House,True,,,,,[]
778,Big Louie's Pizzeria,"['1604 4th St', 'Eureka, CA 95501']",True,100579228371217498056,"[40.804633, -124.154519]",0,0,1,0,0.0,2.0,"['Pizza Restaurant', 'European Restaurant', 'Delivery Restaurant']",2012-12-28 19:32:59,2012-12-28,Pizza Restaurant,True,,0.0,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",[],[]
779,Denny's,"['4999 34th St N', 'St Petersburg, FL 33714']",False,107808277396995615085,"[27.81717, -82.679372]",0,0,0,1,0.0,2.0,"['Family Restaurant', 'American Restaurant']",2012-12-22 05:53:04,2012-12-21,Family Restaurant,True,"so in America the spell Humous differently, thank god it tastes the same though! Great quality and taste, pretty cheap too - a good lunchtime alternative to the umpteen Thai's in Hells Kitchen.",1.0,"{'neg': 0.0, 'neu': 0.65, 'pos': 0.35, 'compound': 0.9336}","['thank', 'god', 'Great', 'pretty', 'good']",['cheap']
780,Marye's Gourmet Pizza,"['3663 Bee Caves Rd', 'Austin, TX 78746']",False,101886386313691804212,"[30.278924, -97.807184]",0,0,0,1,0.0,5.0,"['Pizza Restaurant', 'Salad Shop', 'Sandwich Shop']",2014-01-09 02:46:54,2014-01-08,Pizza Restaurant,True,,,,,[]
781,Not Your Average Joe's,"['1 Market Square', 'Newburyport, MA 01950']",False,106076840046021645900,"[42.811766, -70.870253]",0,0,1,0,0.0,3.0,"['American Restaurant', 'Italian Restaurant', 'Pizza Restaurant']",2004-11-05 00:00:00,2004-11-04,American Restaurant,True,,,,,[]
